,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
1639,2012,4,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1307,290.94,MSP,SFO
1640,2013,1,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1070,314.75,MSP,SFO
1641,2013,2,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1440,313.17,MSP,SFO
1642,2013,3,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1609,296.02,MSP,SFO
1643,2013,4,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1419,287.06,MSP,SFO
1644,2011,1,"Minneapolis/St. Paul, MN","Seattle, WA",1399,523,246.1,MSP,SEA
1645,2011,2,"Minneapolis/St. Paul, MN","Seattle, WA",1399,958,232.66,MSP,SEA
1646,2011,3,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1282,231.19,MSP,SEA
1647,2011,4,"Minneapolis/St. Paul, MN","Seattle, WA",1399,784,236.86,MSP,SEA
1648,2012,1,"Minneapolis/St. Paul, MN","Seattle, WA",1399,514,259.65,MSP,SEA
1649,2012,2,"Minneapolis/St. Paul, MN","Seattle, WA",1399,994,230.74,MSP,SEA
1650,2012,3,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1330,222.75,MSP,SEA
1651,2012,4,"Minneapolis/St. Paul, MN","Seattle, WA",1399,895,221.37,MSP,SEA
1652,2013,1,"Minneapolis/St. Paul, MN","Seattle, WA",1399,624,221.91,MSP,SEA
1653,2013,2,"Minneapolis/St. Paul, MN","Seattle, WA",1399,969,243.4,MSP,SEA
1654,2013,3,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1256,242.83,MSP,SEA
1655,2013,4,"Minneapolis/St. Paul, MN","Seattle, WA",1399,914,233.84,MSP,SEA
1656,2011,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8790,151.82,JFK,MCO
1657,2011,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10160,159.45,JFK,MCO
1658,2011,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10560,150.47,JFK,MCO
1659,2011,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9224,160.54,JFK,MCO
1660,2012,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8511,169.73,JFK,MCO
1661,2012,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10321,161.47,JFK,MCO
1662,2012,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10043,156.51,JFK,MCO
1663,2012,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8704,166.33,JFK,MCO
1664,2013,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8980,175.72,JFK,MCO
1665,2013,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9824,161.01,JFK,MCO
1666,2013,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9685,174.58,JFK,MCO
1667,2013,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8850,182.87,JFK,MCO
1668,2011,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2112,281.11,JFK,PHX
1669,2011,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2583,265.67,JFK,PHX
1670,2011,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2339,244.2,JFK,PHX
1671,2011,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2603,246.36,JFK,PHX
1672,2012,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2347,227.27,JFK,PHX
1673,2012,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2733,243.24,JFK,PHX
1674,2012,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2167,245.79,JFK,PHX
1675,2012,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2590,259.95,JFK,PHX
1676,2013,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2386,278.35,JFK,PHX
1677,2013,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2566,260.14,JFK,PHX
1678,2013,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2100,269.2,JFK,PHX
1679,2013,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2636,272.96,JFK,PHX
1680,2011,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6169,342.98,JFK,SFO
1681,2011,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7904,371.39,JFK,SFO
1682,2011,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7711,386.61,JFK,SFO
1683,2011,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7246,364.58,JFK,SFO
1684,2012,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6236,343.1,JFK,SFO
1685,2012,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8400,371.99,JFK,SFO
1686,2012,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8290,369.29,JFK,SFO
1687,2012,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7632,382.99,JFK,SFO
1688,2013,1,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,6339,400.47,JFK,SFO
1689,2013,2,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8946,362.9,JFK,SFO
1690,2013,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,9169,367.65,JFK,SFO
1691,2013,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8815,358.92,JFK,SFO
1692,2011,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1514,287.63,JFK,SEA
1693,2011,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2239,307.87,JFK,SEA
1694,2011,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2484,325.47,JFK,SEA
1695,2011,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1951,292.61,JFK,SEA
1696,2012,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1585,270.47,JFK,SEA
1697,2012,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2349,286.73,JFK,SEA
1698,2012,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2608,301.64,JFK,SEA
1699,2012,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1966,300.53,JFK,SEA
1700,2013,1,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1597,280.97,JFK,SEA
1701,2013,2,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2318,299.46,JFK,SEA
1702,2013,3,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2663,318.04,JFK,SEA
1703,2013,4,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2182,295.8,JFK,SEA
1704,2011,1,"Orlando, FL","Philadelphia, PA",861,3095,134.95,MCO,PHL
1705,2011,2,"Orlando, FL","Philadelphia, PA",861,3193,155.19,MCO,PHL
1706,2011,3,"Orlando, FL","Philadelphia, PA",861,3062,129.82,MCO,PHL
1707,2011,4,"Orlando, FL","Philadelphia, PA",861,3095,148.02,MCO,PHL
1708,2012,1,"Orlando, FL","Philadelphia, PA",861,2797,155.26,MCO,PHL
1709,2012,2,"Orlando, FL","Philadelphia, PA",861,3188,153.24,MCO,PHL
1710,2012,3,"Orlando, FL","Philadelphia, PA",861,2732,141.12,MCO,PHL
1711,2012,4,"Orlando, FL","Philadelphia, PA",861,3078,151.91,MCO,PHL
1712,2013,1,"Orlando, FL","Philadelphia, PA",861,2828,166.47,MCO,PHL
1713,2013,2,"Orlando, FL","Philadelphia, PA",861,2869,161.78,MCO,PHL
1714,2013,3,"Orlando, FL","Philadelphia, PA",861,2323,170.46,MCO,PHL
1715,2013,4,"Orlando, FL","Philadelphia, PA",861,2671,179.29,MCO,PHL
1716,2011,1,"Orlando, FL","Phoenix, AZ",1848,703,230.65,MCO,PHX
1717,2011,2,"Orlando, FL","Phoenix, AZ",1848,649,219.47,MCO,PHX
1718,2011,3,"Orlando, FL","Phoenix, AZ",1849,558,208.86,MCO,PHX
1719,2011,4,"Orlando, FL","Phoenix, AZ",1849,680,226.63,MCO,PHX
1720,2012,1,"Orlando, FL","Phoenix, AZ",1849,647,249.69,MCO,PHX
1721,2012,2,"Orlando, FL","Phoenix, AZ",1849,649,241.91,MCO,PHX
1722,2012,3,"Orlando, FL","Phoenix, AZ",1849,505,225.56,MCO,PHX
1723,2012,4,"Orlando, FL","Phoenix, AZ",1849,693,229.76,MCO,PHX
1724,2013,1,"Orlando, FL","Phoenix, AZ",1849,656,272.2,MCO,PHX
1725,2013,2,"Orlando, FL","Phoenix, AZ",1849,633,260.45,MCO,PHX
1726,2013,3,"Orlando, FL","Phoenix, AZ",1849,434,283.36,MCO,PHX
1727,2013,4,"Orlando, FL","Phoenix, AZ",1849,658,268.62,MCO,PHX
1728,2011,1,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2445,937,266.73,MCO,SFO
1729,2011,2,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2445,1136,282.49,MCO,SFO
1730,2011,3,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,908,266.86,MCO,SFO
1731,2011,4,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1048,283.86,MCO,SFO
1732,2012,1,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,963,278.97,MCO,SFO
1733,2012,2,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1121,300.79,MCO,SFO
1734,2012,3,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1028,276.69,MCO,SFO
1735,2012,4,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1080,287.81,MCO,SFO
1736,2013,1,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1061,279.68,MCO,SFO
1737,2013,2,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1312,281.98,MCO,SFO
1738,2013,3,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1065,283.02,MCO,SFO
1739,2013,4,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1073,309.96,MCO,SFO
1740,2011,1,"Orlando, FL","Seattle, WA",2553,725,245.07,MCO,SEA
1741,2011,2,"Orlando, FL","Seattle, WA",2553,677,261.43,MCO,SEA
1742,2011,3,"Orlando, FL","Seattle, WA",2554,661,242.97,MCO,SEA
1743,2011,4,"Orlando, FL","Seattle, WA",2554,666,248.56,MCO,SEA
1744,2012,1,"Orlando, FL","Seattle, WA",2554,665,277.13,MCO,SEA
1745,2012,2,"Orlando, FL","Seattle, WA",2554,660,301.73,MCO,SEA
1746,2012,3,"Orlando, FL","Seattle, WA",2554,636,285.82,MCO,SEA
1747,2012,4,"Orlando, FL","Seattle, WA",2554,671,266.64,MCO,SEA
1748,2013,1,"Orlando, FL","Seattle, WA",2554,672,268.04,MCO,SEA
1749,2013,2,"Orlando, FL","Seattle, WA",2554,774,270.52,MCO,SEA
1750,2013,3,"Orlando, FL","Seattle, WA",2554,715,265.82,MCO,SEA
1751,2013,4,"Orlando, FL","Seattle, WA",2554,656,282.0,MCO,SEA
1752,2011,1,"Philadelphia, PA","Phoenix, AZ",2075,881,250.62,PHL,PHX
1753,2011,2,"Philadelphia, PA","Phoenix, AZ",2075,975,252.27,PHL,PHX
1754,2011,3,"Philadelphia, PA","Phoenix, AZ",2075,830,251.74,PHL,PHX
1755,2011,4,"Philadelphia, PA","Phoenix, AZ",2075,892,254.5,PHL,PHX
1756,2012,1,"Philadelphia, PA","Phoenix, AZ",2075,791,262.65,PHL,PHX
1757,2012,2,"Philadelphia, PA","Phoenix, AZ",2075,872,277.02,PHL,PHX
1758,2012,3,"Philadelphia, PA","Phoenix, AZ",2075,785,235.71,PHL,PHX
1759,2012,4,"Philadelphia, PA","Phoenix, AZ",2075,861,247.69,PHL,PHX
1760,2013,1,"Philadelphia, PA","Phoenix, AZ",2075,867,266.82,PHL,PHX
1761,2013,2,"Philadelphia, PA","Phoenix, AZ",2075,971,251.08,PHL,PHX
1762,2013,3,"Philadelphia, PA","Phoenix, AZ",2075,808,271.59,PHL,PHX
1763,2013,4,"Philadelphia, PA","Phoenix, AZ",2075,913,277.76,PHL,PHX
1764,2011,1,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,989,370.93,PHL,SFO
1765,2011,2,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1416,360.93,PHL,SFO
1766,2011,3,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1545,353.86,PHL,SFO
1767,2011,4,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1356,329.68,PHL,SFO
1768,2012,1,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1029,351.08,PHL,SFO
1769,2012,2,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1747,303.48,PHL,SFO
1770,2012,3,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1906,291.34,PHL,SFO
1771,2012,4,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1688,296.36,PHL,SFO
1772,2013,1,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1434,291.02,PHL,SFO
1773,2013,2,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1760,303.33,PHL,SFO
1774,2013,3,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1722,322.18,PHL,SFO
1775,2013,4,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1604,307.1,PHL,SFO
1776,2011,1,"Philadelphia, PA","Seattle, WA",2378,339,303.08,PHL,SEA
1777,2011,2,"Philadelphia, PA","Seattle, WA",2378,601,300.65,PHL,SEA
1778,2011,3,"Philadelphia, PA","Seattle, WA",2378,673,310.39,PHL,SEA
1779,2011,4,"Philadelphia, PA","Seattle, WA",2378,499,292.21,PHL,SEA
1780,2012,1,"Philadelphia, PA","Seattle, WA",2378,344,311.64,PHL,SEA
1781,2012,2,"Philadelphia, PA","Seattle, WA",2378,604,300.2,PHL,SEA
1782,2012,3,"Philadelphia, PA","Seattle, WA",2378,741,296.28,PHL,SEA
1783,2012,4,"Philadelphia, PA","Seattle, WA",2378,546,271.37,PHL,SEA
1784,2013,1,"Philadelphia, PA","Seattle, WA",2378,386,263.68,PHL,SEA
1785,2013,2,"Philadelphia, PA","Seattle, WA",2378,651,270.64,PHL,SEA
1786,2013,3,"Philadelphia, PA","Seattle, WA",2378,778,289.17,PHL,SEA
1787,2013,4,"Philadelphia, PA","Seattle, WA",2378,576,252.32,PHL,SEA
1788,2011,1,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,3612,163.06,PHX,SFO
1789,2011,2,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,3256,173.84,PHX,SFO
1790,2011,3,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,2847,178.36,PHX,SFO
1791,2011,4,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,3442,171.43,PHX,SFO
1792,2012,1,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3657,167.89,PHX,SFO
1793,2012,2,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3619,160.52,PHX,SFO
1794,2012,3,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3171,151.4,PHX,SFO
1795,2012,4,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3564,159.83,PHX,SFO
1796,2013,1,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3642,176.98,PHX,SFO
1797,2013,2,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3324,176.17,PHX,SFO
1798,2013,3,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",651,2762,198.44,PHX,SFO
1799,2013,4,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3412,187.31,PHX,SFO
1800,2011,1,"Phoenix, AZ","Seattle, WA",1107,1979,182.66,PHX,SEA
1801,2011,2,"Phoenix, AZ","Seattle, WA",1107,1920,187.14,PHX,SEA
1802,2011,3,"Phoenix, AZ","Seattle, WA",1107,1702,177.73,PHX,SEA
1803,2011,4,"Phoenix, AZ","Seattle, WA",1107,1980,175.58,PHX,SEA
1804,2012,1,"Phoenix, AZ","Seattle, WA",1107,2046,180.71,PHX,SEA
1805,2012,2,"Phoenix, AZ","Seattle, WA",1107,1895,196.81,PHX,SEA
1806,2012,3,"Phoenix, AZ","Seattle, WA",1107,1541,201.51,PHX,SEA
1807,2012,4,"Phoenix, AZ","Seattle, WA",1124,1829,209.8,PHX,SEA
1808,2013,1,"Phoenix, AZ","Seattle, WA",1124,2070,202.62,PHX,SEA
1809,2013,2,"Phoenix, AZ","Seattle, WA",1107,1949,196.61,PHX,SEA
1810,2013,3,"Phoenix, AZ","Seattle, WA",1107,1643,197.49,PHX,SEA
1811,2013,4,"Phoenix, AZ","Seattle, WA",1107,2064,186.22,PHX,SEA
1812,2011,1,"San Francisco, CA (Metropolitan Area)","Seattle, WA",696,4506,133.96,SFO,SEA
1813,2011,2,"San Francisco, CA (Metropolitan Area)","Seattle, WA",696,5335,148.49,SFO,SEA
1814,2011,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5782,151.11,SFO,SEA
1815,2011,4,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5172,146.55,SFO,SEA
1816,2012,1,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4346,139.36,SFO,SEA
1817,2012,2,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5183,163.22,SFO,SEA
1818,2012,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5365,161.55,SFO,SEA
1819,2012,4,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4952,169.63,SFO,SEA
1820,2013,1,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,4434,162.59,SFO,SEA
1821,2013,2,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5382,165.23,SFO,SEA
1822,2013,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5934,162.96,SFO,SEA
1823,2013,4,"San Francisco, CA (Metropolitan Area)","Seattle, WA",697,5412,156.37,SFO,SEA
